Name
Abílio
Acácio
Adalberto
Adão
Adérito
Adolfo
Adriano
Adrião
Afonso
Agostinho
Aires
Aladino
Alan
Albano
Albano
Alberto
Albino
Alcides
Alcino
Aldemiro
Aldo
Aleixo
Alex
Alexandre
Alípio
Alírio
Almerindo
Altino
Álvaro
Álvaro
Amadeu
Amândio
Amaro
Amaro
Américo
Amílcar
Amílcar
Anacleto
Anastácio
André
Andriy
Ângelo
Aníbal
Aníbal
Antenor
Antero
António
Aquiles
Arcádio
Ari
Ariel
Aristides
Armando
Arnaldo
Arsénio
Arsénio
Artur
Artur
Augusto
Aurélio
Avelino
Baptista
Barnabé
Belarmino
Belchior
Belmiro
Benjamim
Benjamim
Benvindo
Berardo
Bernardo
Bonifácio
Braz
Breno
Brian
Bruno
Caetano
Cândido
Cândido
Carlos
Casimiro
Cassiano
Celestino
Célio
Celso
Celso
César
César
Cesário
Cid
Cipriano
Cirilo
Ciro
Cláudio
Cláudio
Clemente
Clóvis
Constantino
Cosme
Crisóstomo
Cristiano
Cristiano
Cristóvão
Crizanto
Custódio
Daciano
Daniel
Dário
Dário
David
Décio
Denis
Deodato
Didier
Dinis
Diogo
Dionísio
Domingos
Domingos
Donato
Dorival
Douglas
Duarte
Edgar
Edmundo
Edmundo
Edson
Eduardo
Egas
Eládio
Elias
Elísio
Elói
Elton
Emanuel
Emanuel
Emílio
Enzo
Eric
Esmeraldo
Estêvão
Eurico
Fabiano
Fausto
Feliciano
Félix
Fernando
Filipe
Firmino
Flávio
Francisco
Frederico
Gabriel
Geraldo
Gerson
Gil
Gonçalo
Guilherme
Hélder
Horácio
Hugo
Ismael
Ivan
Ivanildo
Ivo
Jacinto
Jaime
Jair
Jenivaldo
Jerónimo
João
Joel
Jonas
Jordão
Jorge
Jorginho
José
Júlio
Júlio César
Júnior
Kevin
Laurentino
Lázaro
Leandro
Leão
Leonardo
Lino
Lisandro
Lourenço
Lucas
Luciano
Ludgero
Luís
Manuel
Marcelo
Márcio
Marco
Mário
Mário
Marlon
Martim
Matias
Maurício
Max
Maximiano
Messias
Micael
Miguel
Moisés
Murilo
Natanael
Nelson
Nélson
Nilton
Noé
Norberto
Nuno
Octávio
Olavo
Orlando
Óscar
Osvaldo
Otávio
Pablo
Pascoal
Patrick
Paulino
Paulo
Pedro
Plínio
Quintino
Rafael
Ramiro
Raúl
Rayan
Reinaldo
Remy
Renato
Ricardo
Roberto
Rodrigo
Romão
Romário
Romeu
Ronaldo
Rosendo
Ruben
Rúben
Rúdi
Rudy
Rui
Salomão
Salvador
Samuel
Sandro
Santiago
Saúl
Sebastião
Selton
Sérgio
Sílvio
Simão
Tadeu
Telo
Teodoro
Tércio
Tiago
Tomás
Tomé
Ulisses
Valdemar
Valentim
Valter
Válter
Vasco
Vicente
Virgílio
Vítor
Wagner
Walter
William
Wilson
Xande
Xavier
Xavier
Yago
Yan
Yannick
Ygor
Yohan
Yuri
Yuri
Zacarias
Zaqueu
Zé
Zé Carlos
Zé Manuel
Zeca
Zenão
Zito
