Name
Aaron
Achim
Adalbert
Adrian
Alessio
Alexander
Ali
Alwin
Andreas
Ansgar
Anton
Arian
Armin
Arthur
Axel
Baldur
Bastian
Bela
Ben
Benedikt
Benjamin
Benno
Bernd
Bertram
Bilal
Bodo
Bruno
Burkhard
Carl
Carlo
Cedric
Chris
Christoph
Clemens
Clemens
Colin
Connor
Constantin
Cord
Curt
Damian
Danny
Darian
Dario
David
Deniz
Dennis
Detlef
Dierk
Dietmar
Dietrich
Dominik
Dustin
Eberhard
Eckhard
Edgar
Elias
Elmar
Emil
Emilian
Emilio
Emin
Enno
Erik
Ernst
Fabian
Falk
Falko
Felix
Ferdinand
Finn
Folker
Frank
Franz
Friedrich
Fritz
Frowin
Gabriel
Georg
Gerd
Gerhard
Gotthard
Götz
Gregor
Günther
Gustav
Hannes
Harald
Hartmut
Hasso
Heinrich
Hendrik
Henry
Hilmar
Hinnerk
Hugo
Ibrahim
Ilja
Ilyas
Ingbert
Ingmar
Ingo
Ivan
Ivo
Jakob
Jan
Jannik
Jannis
Jaron
Jesper
Joachim
Johannes
John
Jona
Jonas
Jonathan
Jonte
Jörg
Jörn
Josef
Joshua
Jost
Julian
Jürgen
Justus
Kai
Karl
Kay
Kevin
Kilian
Kjell
Klaus
Konrad
Korbinian
Kuno
Kurt
Lars
Lasse
Laurenz
Leandro
Lenn
Lennard
Lennart
Lennox
Lenz
Leo
Leon
Leonard
Leopold
Levi
Liam
Lias
Linus
Lio
Lothar
Luan
Luca
Ludger
Ludwig
Luis
Lukas
Lutz
Magnus
Maik
Malte
Manfred
Marcel
Marian
Markus
Marlon
Mats
Matteo
Mattis
Maurus
Max
Maximilian
Meik
Merten
Mika
Mike
Milan
Milo
Moritz
Natan
Neo
Nepomuk
Nevio
Nick
Nico
Nicolai
Nicolas
Niels
Niklas
Nils
Nino
Noah
Norbert
Ole
Oliver
Orhan
Ortwin
Oskar
Oskar
Osman
Oswald
Otto
Pankratz
Pascal
Patrick
Paul
Peer
Pepe
Peter
Philipp
Piet
Poldi
Quentin
Quirin
Quirino
Quirinus
Rafael
Rainer
Ralf
Ramon
Rayan
Reimar
Reinhard
Robin
Ruben
Rüdiger
Samuel
Sascha
Schorsch
Sebastian
Siegfried
Siegmund
Sigmund
Silas
Simon
Sönke
Stefan
Sven
Tammo
Tassilo
Theo
Theodor
Thilo
Thorsten
Till
Tillmann
Tim
Timo
Titus
Tobias
Tom
Toni
Torsten
Tristan
Udo
Ulan
Ulf
Uli
Ulrich
Urban
Uwe
Valentin
Veit
Victor
Viggo
Viktor
Vincent
Vincenz
Vitus
Volker
Volkmar
Waldemar
Waldemar
Wenzel
Werner
Wieland
Wilhelm
Willy
Winfried
Wolfgang
Xander
Xandros
Xaver
Xaverius
Xenon
Yannick
Yasin
Ymir
Yorick
York
Younes
Yusuf
Zacharias
Zayn
Zeno
Zoltan
